id;availableForScheduling;category;delivery_fee;delivery_time;distance;minimumOrderValue;price_range;rating
413;False;Doces & Bolos;12.49;37;5.21;10.0;CHEAPEST;0.0
414;False;Brasileira;12.49;40;5.22;20.0;CHEAPEST;0.0
415;False;Tapioca;6.99;30;3.33;20.0;MOST_EXPENSIVE;0.0
416;False;Saudável;15.99;70;7.74;15.0;CHEAPEST;0.0
417;False;Italiana;9.99;48;4.25;15.0;CHEAP;0.0
419;False;Brasileira;10.49;54;4.56;20.0;CHEAPEST;0.0
420;False;Doces & Bolos;12.49;57;5.02;10.0;CHEAPEST;0.0
421;False;Japonesa;11.49;56;4.66;20.0;MODERATE;0.0
422;False;Carnes;14.49;55;5.37;20.0;EXPENSIVE;0.0
423;False;Brasileira;0.0;40;0.2;15.0;CHEAPEST;0.0
424;False;Brasileira;7.49;39;2.88;20.0;CHEAP;0.0
425;False;Lanches;13.99;52;5.98;10.0;CHEAPEST;0.0
426;False;Marmita;6.49;33;1.08;10.0;MODERATE;0.0
427;False;Variada;8.99;26;4.74;17.0;CHEAPEST;0.0
428;False;Brasileira;7.49;50;3.99;20.0;CHEAPEST;0.0
429;False;Lanches;7.49;35;1.74;20.0;CHEAPEST;0.0
430;False;Brasileira;4.98;60;4.23;10.0;CHEAPEST;0.0
431;False;Lanches;14.0;50;9.19;0.0;CHEAPEST;0.0
432;False;Doces & Bolos;9.49;57;4.56;10.0;CHEAPEST;0.0
433;False;Bebidas;0.0;20;1.7;15.0;CHEAPEST;0.0
434;False;Marmita;7.49;50;3.78;10.0;CHEAPEST;0.0
435;False;Lanches;8.0;30;3.66;9.0;CHEAPEST;0.0
436;False;Hambúrguer;0.0;40;4.61;15.0;CHEAPEST;0.0
437;False;Hambúrguer;6.49;42;2.97;20.0;CHEAPEST;0.0
438;False;Pizza;7.49;52;2.38;20.0;CHEAPEST;0.0
439;False;Japonesa;13.49;57;5.36;20.0;MODERATE;0.0
440;False;Doces & Bolos;8.49;55;4.2;10.0;CHEAPEST;0.0
441;False;Doces & Bolos;13.49;57;6.36;10.0;CHEAPEST;0.0
442;False;Açaí;0.0;40;1.95;0.0;CHEAPEST;0.0
443;False;Pizza;0.0;60;0.47;5.0;CHEAPEST;0.0
444;False;Lanches;9.49;54;4.36;20.0;CHEAPEST;0.0
445;False;Lanches;4.0;30;2.6;12.0;CHEAPEST;0.0
446;False;Lanches;10.49;76;4.1;20.0;CHEAPEST;0.0
447;False;Brasileira;7.49;44;3.08;20.0;CHEAPEST;0.0
448;False;Brasileira;5.49;27;1.7;10.0;CHEAPEST;0.0
449;False;Lanches;6.49;41;2.83;20.0;CHEAPEST;0.0
450;False;Hambúrguer;10.49;56;4.34;20.0;CHEAPEST;0.0
451;False;Doces & Bolos;15.0;80;8.06;0.0;CHEAPEST;0.0
452;False;Vegetariana;13.49;60;5.53;20.0;CHEAPEST;0.0
453;False;Doces & Bolos;3.99;32;0.61;10.0;CHEAPEST;0.0
454;False;Lanches;9.49;57;4.74;20.0;CHEAPEST;0.0
455;False;Açaí;5.99;36;2.42;10.0;CHEAPEST;0.0
456;False;Lanches;11.49;57;5.22;20.0;MODERATE;0.0
457;False;Africana;5.49;42;2.0;20.0;MODERATE;0.0
458;False;Carnes;3.99;18;1.96;10.0;CHEAPEST;0.0
459;False;Doces & Bolos;9.49;51;4.75;10.0;CHEAPEST;0.0
460;False;Doces & Bolos;5.49;34;2.15;10.0;CHEAPEST;0.0
461;False;Sorvetes;13.49;57;6.15;20.0;CHEAPEST;0.0
462;False;Lanches;11.99;62;5.8;10.0;CHEAPEST;0.0
463;False;Lanches;4.99;25;2.63;20.0;CHEAPEST;0.0
464;False;Hambúrguer;14.49;63;6.12;20.0;CHEAPEST;0.0
465;False;Brasileira;7.99;55;4.91;20.0;CHEAPEST;0.0
466;False;Japonesa;0.0;39;2.97;30.0;MODERATE;0.0
467;False;Lanches;6.99;55;3.57;20.0;CHEAPEST;0.0
468;False;Lanches;12.99;49;4.85;0.0;CHEAPEST;0.0
469;False;Italiana;9.99;50;3.54;20.0;CHEAPEST;0.0
470;False;Lanches;0.0;40;3.71;5.0;CHEAPEST;0.0
471;False;Brasileira;9.49;55;4.97;20.0;CHEAPEST;0.0
472;False;Hambúrguer;5.49;37;2.4;20.0;CHEAPEST;0.0
473;False;Doces & Bolos;6.49;35;2.09;10.0;CHEAPEST;0.0
474;False;Lanches;4.0;60;2.1;9.0;CHEAPEST;0.0
475;False;Lanches;12.99;57;5.27;20.0;CHEAPEST;0.0
476;False;Doces & Bolos;11.49;58;5.04;10.0;CHEAPEST;0.0
477;False;Variada;5.99;43;3.12;20.0;CHEAPEST;0.0
478;False;Hambúrguer;5.49;18;1.49;10.0;CHEAPEST;0.0
479;False;Brasileira;12.49;59;5.06;10.0;CHEAPEST;0.0
480;False;Açaí;7.99;55;4.93;10.0;CHEAPEST;0.0
481;False;Brasileira;8.49;45;3.46;20.0;CHEAPEST;0.0
482;False;Brasileira;9.49;53;4.08;20.0;CHEAP;0.0
483;False;Lanches;10.0;50;7.92;20.0;EXPENSIVE;0.0
484;False;Doces & Bolos;7.99;34;1.67;10.0;CHEAPEST;0.0
485;False;Doces & Bolos;11.99;65;6.54;10.0;CHEAPEST;0.0
486;False;Doces & Bolos;6.99;40;2.81;10.0;CHEAP;0.0
487;False;Doces & Bolos;14.49;63;6.88;10.0;CHEAPEST;0.0
488;False;Brasileira;6.99;36;2.01;20.0;CHEAPEST;0.0
489;False;Saudável;0.0;40;3.69;19.0;CHEAPEST;0.0
490;False;Brasileira;4.99;35;2.24;20.0;CHEAPEST;0.0
492;False;Doces & Bolos;4.99;38;2.57;10.0;CHEAPEST;0.0
493;False;Lanches;2.0;70;3.93;10.0;CHEAPEST;0.0
494;False;Brasileira;11.99;61;6.24;20.0;CHEAPEST;0.0
495;False;Brasileira;3.99;30;1.44;20.0;CHEAPEST;0.0
496;False;Lanches;7.49;50;3.62;20.0;CHEAPEST;0.0
497;False;Hambúrguer;6.49;32;1.49;20.0;CHEAPEST;0.0
498;False;Hambúrguer;13.49;62;5.55;20.0;CHEAPEST;0.0
499;False;Açaí;11.49;57;5.48;10.0;CHEAPEST;0.0
500;False;Carnes;11.99;60;5.92;20.0;CHEAPEST;0.0
501;False;Brasileira;6.49;33;2.02;20.0;MODERATE;0.0
502;False;Brasileira;15.49;63;6.82;20.0;CHEAPEST;0.0
503;False;Brasileira;14.99;56;6.56;15.0;CHEAP;0.0
504;False;Hambúrguer;5.0;70;4.25;8.0;CHEAPEST;0.0
505;False;Doces & Bolos;4.49;33;1.16;10.0;CHEAPEST;0.0
506;False;Brasileira;7.49;51;3.55;10.0;CHEAPEST;0.0
507;False;Brasileira;11.49;55;4.59;20.0;CHEAPEST;0.0
508;False;Brasileira;13.99;52;5.94;15.0;CHEAPEST;0.0
509;False;Lanches;7.0;60;3.26;25.9;CHEAPEST;0.0
510;False;Lanches;4.99;36;2.4;20.0;CHEAPEST;0.0
511;False;Marmita;13.49;62;6.2;10.0;CHEAPEST;0.0
512;False;Doces & Bolos;9.49;51;4.45;10.0;CHEAP;0.0
513;False;Lanches;3.99;30;1.32;20.0;CHEAPEST;0.0
514;False;Brasileira;9.5;60;5.34;7.5;CHEAPEST;0.0
515;False;Doces & Bolos;13.49;63;6.16;10.0;CHEAPEST;0.0
516;False;Pizza;3.99;31;1.47;20.0;MODERATE;0.0
517;False;Lanches;5.49;34;1.52;20.0;CHEAPEST;0.0
518;False;Lanches;11.99;64;6.1;20.0;CHEAPEST;0.0
519;False;Lanches;6.0;60;4.93;15.0;CHEAPEST;0.0
520;False;Pizza;10.49;56;4.82;20.0;CHEAPEST;0.0
521;False;Lanches;8.49;54;4.31;20.0;CHEAPEST;0.0
522;False;Lanches;6.49;52;2.51;20.0;MODERATE;0.0
523;False;Lanches;6.49;45;2.58;20.0;CHEAP;0.0
524;False;Brasileira;13.99;92;5.58;10.0;CHEAPEST;0.0
525;False;Cozinha Rápida;13.49;64;6.41;10.0;CHEAPEST;0.0
526;False;Brasileira;15.49;59;6.99;20.0;CHEAP;0.0
527;False;Mineira;12.99;63;5.36;20.0;MODERATE;0.0
528;False;Pizza;4.0;45;3.34;25.0;EXPENSIVE;0.0
529;False;Doces & Bolos;12.49;58;5.32;10.0;CHEAPEST;0.0
530;False;Brasileira;12.99;62;6.35;20.0;CHEAPEST;0.0
531;False;Doces & Bolos;13.49;57;6.42;10.0;CHEAPEST;0.0
532;False;Doces & Bolos;15.49;65;6.89;10.0;CHEAPEST;0.0
533;False;Açaí;0.0;60;0.66;10.0;CHEAPEST;0.0
534;False;Doces & Bolos;5.49;35;2.96;10.0;CHEAP;0.0
535;False;Pastel;13.49;61;5.95;10.0;CHEAPEST;0.0
536;False;Brasileira;10.49;57;3.88;20.0;EXPENSIVE;0.0
537;False;Brasileira;5.49;42;2.88;20.0;CHEAP;0.0
538;False;Cafeteria;6.49;40;3.14;10.0;CHEAPEST;0.0
539;False;Bebidas;0.0;30;0.9;15.0;CHEAP;0.0
540;False;Brasileira;7.49;35;2.25;20.0;CHEAPEST;0.0
541;False;Pizza;8.0;50;3.9;15.0;CHEAPEST;0.0
542;False;Sorvetes;15.49;63;6.01;20.0;CHEAPEST;0.0
543;False;Bebidas;6.9;25;2.69;30.0;EXPENSIVE;0.0
544;False;Variada;14.49;64;6.54;20.0;CHEAPEST;0.0
545;False;Brasileira;9.0;80;6.39;0.0;CHEAPEST;0.0
546;False;Brasileira;9.49;58;4.37;20.0;CHEAPEST;0.0
547;False;Lanches;2.0;60;2.63;10.0;CHEAPEST;0.0
548;False;Lanches;0.99;40;0.47;15.0;CHEAPEST;0.0
549;False;Pizza;6.49;35;2.46;20.0;CHEAPEST;0.0
550;False;Bebidas;8.0;60;3.39;30.0;MODERATE;0.0
551;False;Doces & Bolos;5.49;34;2.16;10.0;CHEAPEST;0.0
552;False;Pizza;14.99;56;6.93;10.0;CHEAPEST;0.0
553;False;Açaí;4.49;31;1.19;10.0;CHEAPEST;0.0
554;False;Hambúrguer;8.49;57;4.42;20.0;CHEAPEST;0.0
555;False;Doces & Bolos;8.49;56;4.45;10.0;CHEAPEST;0.0
556;False;Brasileira;1.5;55;6.26;10.0;CHEAPEST;0.0
557;False;Hambúrguer;12.99;49;6.57;20.0;CHEAPEST;0.0
558;False;Congelados;7.49;40;2.67;10.0;CHEAP;0.0
559;False;Doces & Bolos;4.49;33;1.91;10.0;CHEAPEST;0.0
561;False;Lanches;5.0;60;3.97;15.0;CHEAPEST;0.0
562;False;Lanches;7.49;35;3.88;20.0;CHEAPEST;0.0
563;False;Japonesa;7.0;60;4.28;25.0;CHEAPEST;0.0
564;False;Pastel;3.0;55;5.93;15.0;CHEAPEST;0.0
565;False;Doces & Bolos;9.0;80;5.86;0.0;CHEAPEST;0.0
567;False;Italiana;4.0;39;2.65;22.0;CHEAPEST;0.0
568;False;Lanches;11.49;59;5.04;20.0;CHEAPEST;0.0
570;False;Brasileira;9.49;56;4.99;20.0;CHEAPEST;0.0
571;False;Conveniência;9.49;57;4.07;10.0;MODERATE;0.0
572;False;Brasileira;9.0;80;5.19;15.0;CHEAPEST;0.0
573;False;Pizza;2.0;60;1.2;30.0;CHEAPEST;0.0
574;False;Doces & Bolos;12.49;57;5.83;10.0;CHEAP;0.0
575;False;Carnes;5.0;70;4.2;10.0;CHEAPEST;0.0
576;False;Lanches;12.49;62;5.83;20.0;CHEAPEST;0.0
577;False;Lanches;3.0;60;1.52;15.0;CHEAP;0.0
578;False;Lanches;7.99;41;4.97;20.0;CHEAPEST;0.0
579;False;Brasileira;8.49;55;4.15;20.0;CHEAPEST;0.0
580;False;Brasileira;4.99;28;0.43;20.0;CHEAPEST;0.0
581;False;Salgados;3.99;29;0.71;20.0;CHEAPEST;0.0
582;False;Pizza;3.0;60;1.92;15.0;CHEAP;0.0
583;False;Salgados;9.49;60;4.77;20.0;CHEAPEST;0.0
584;False;Lanches;3.99;32;1.33;20.0;CHEAPEST;0.0
585;False;Carnes;7.99;40;2.92;20.0;EXPENSIVE;0.0
586;False;Lanches;13.49;62;6.02;20.0;CHEAPEST;0.0
587;False;Lanches;7.0;70;5.35;15.0;MODERATE;0.0
588;False;Lanches;3.99;31;0.51;20.0;CHEAPEST;0.0
589;False;Lanches;0.0;55;1.81;15.0;CHEAPEST;0.0
590;False;Brasileira;0.0;40;0.43;12.0;CHEAPEST;0.0
591;False;Lanches;11.49;56;5.09;20.0;CHEAPEST;0.0
592;False;Doces & Bolos;3.99;23;0.88;10.0;CHEAPEST;0.0
593;False;Brasileira;8.49;64;4.27;20.0;CHEAPEST;0.0
594;False;Brasileira;9.49;56;4.9;20.0;CHEAPEST;0.0
595;False;Açaí;7.99;61;4.76;10.0;CHEAPEST;0.0
596;False;Lanches;0.0;35;1.76;0.0;CHEAPEST;0.0
597;False;Cozinha Rápida;8.49;64;4.5;10.0;CHEAPEST;0.0
598;False;Salgados;11.49;58;5.27;20.0;CHEAP;0.0
599;False;Lanches;6.49;46;3.32;20.0;CHEAPEST;0.0
601;False;Lanches;9.49;56;4.67;20.0;CHEAPEST;0.0
602;False;Lanches;13.49;62;6.07;20.0;CHEAPEST;0.0
603;False;Lanches;11.99;56;5.01;20.0;CHEAPEST;0.0
604;False;Variada;14.49;65;6.69;20.0;CHEAPEST;0.0
605;False;Lanches;7.99;56;5.0;20.0;CHEAPEST;0.0
606;False;Brasileira;2.0;30;1.09;15.0;CHEAPEST;0.0
607;False;Lanches;3.0;60;1.06;15.0;CHEAP;0.0
608;False;Lanches;0.0;60;0.24;20.0;CHEAPEST;0.0
609;False;Lanches;7.0;60;3.12;10.0;CHEAPEST;0.0
610;False;Lanches;4.99;18;1.7;20.0;CHEAPEST;0.0
611;False;Lanches;4.0;60;3.81;10.0;CHEAPEST;0.0
612;False;Lanches;0.0;20;0.91;10.0;CHEAPEST;0.0
613;False;Doces & Bolos;14.49;64;6.82;10.0;CHEAPEST;0.0
614;False;Lanches;3.0;60;1.57;15.0;CHEAPEST;0.0
615;False;Pizza;0.0;45;1.15;20.0;EXPENSIVE;0.0
616;False;Doces & Bolos;11.49;53;5.3;10.0;CHEAPEST;0.0
617;False;Brasileira;8.99;60;4.22;20.0;CHEAPEST;0.0
618;False;Brasileira;9.49;54;4.59;20.0;CHEAPEST;0.0
619;False;Brasileira;6.49;46;3.45;20.0;CHEAPEST;0.0
620;False;Lanches;3.0;50;1.08;10.0;CHEAPEST;0.0
621;False;Salgados;0.0;58;2.01;15.5;CHEAPEST;0.0
622;False;Lanches;10.0;90;5.28;0.0;CHEAPEST;0.0
623;False;Lanches;0.0;60;2.51;20.0;CHEAPEST;0.0
624;False;Brasileira;12.99;47;6.48;20.0;CHEAPEST;0.0
625;False;Lanches;0.0;40;1.48;20.0;CHEAPEST;0.0
626;False;Cafeteria;7.49;34;1.53;10.0;CHEAPEST;0.0
627;False;Brasileira;3.99;33;0.72;10.0;CHEAPEST;0.0
628;False;Carnes;5.0;60;6.18;30.0;MODERATE;0.0
629;False;Brasileira;10.99;46;3.54;0.0;CHEAPEST;0.0
630;False;Japonesa;0.0;60;3.07;25.0;MODERATE;0.0
631;False;Doces & Bolos;5.99;48;3.28;10.0;CHEAPEST;0.0
632;False;Lanches;10.0;80;4.2;14.0;CHEAPEST;0.0
633;False;Japonesa;5.99;37;2.01;20.0;CHEAPEST;0.0
634;False;Lanches;5.49;33;1.93;20.0;CHEAP;0.0
635;False;Lanches;5.49;33;1.81;20.0;MODERATE;0.0
636;False;Lanches;4.49;36;1.99;20.0;CHEAPEST;0.0
637;False;Hambúrguer;5.0;50;2.75;20.0;CHEAPEST;0.0
638;False;Doces & Bolos;4.99;41;2.76;10.0;CHEAPEST;0.0
639;False;Açaí;5.99;27;4.1;10.0;CHEAPEST;0.0
640;False;Lanches;4.99;34;1.13;20.0;CHEAP;0.0
641;False;Lanches;8.99;59;4.96;20.0;CHEAP;0.0
642;False;Doces & Bolos;8.0;50;2.33;10.0;CHEAPEST;0.0
643;False;Lanches;0.0;50;0.34;15.0;CHEAPEST;0.0
644;False;Brasileira;12.49;62;5.9;20.0;CHEAPEST;0.0
645;False;Lanches;5.0;50;2.91;10.0;CHEAPEST;0.0
646;False;Pastel;5.49;34;1.88;20.0;CHEAPEST;0.0
647;False;Brasileira;6.49;31;1.28;20.0;CHEAPEST;0.0
648;False;Bebidas;3.0;30;2.66;10.0;CHEAPEST;0.0
649;False;Lanches;11.49;59;5.05;20.0;CHEAPEST;0.0
650;False;Doces & Bolos;8.0;50;3.69;15.0;CHEAPEST;0.0
651;False;Lanches;5.0;60;3.5;10.0;CHEAPEST;0.0
652;False;Lanches;3.0;60;2.86;21.0;CHEAPEST;0.0
653;False;Lanches;3.0;40;1.73;7.5;CHEAPEST;0.0
654;False;Lanches;0.0;60;2.71;15.0;CHEAPEST;0.0
655;False;Marmita;9.0;80;5.28;0.0;CHEAPEST;0.0
656;False;Lanches;3.99;33;1.13;20.0;CHEAPEST;0.0
657;False;Marmita;3.0;40;2.77;12.0;CHEAPEST;0.0
658;False;Bebidas;0.0;50;2.19;5.0;CHEAPEST;0.0
659;False;Japonesa;9.0;90;8.9;15.0;CHEAP;0.0
660;False;Açaí;11.99;64;6.06;10.0;CHEAPEST;0.0
661;False;Lanches;7.0;30;4.7;22.0;MODERATE;0.0
662;False;Lanches;4.99;33;1.9;20.0;MODERATE;0.0
663;False;Marmita;11.99;64;6.71;10.0;CHEAPEST;0.0
664;False;Japonesa;9.0;90;8.04;0.0;CHEAP;0.0
665;False;Marmita;7.99;57;4.94;10.0;CHEAPEST;0.0
666;False;Pizza;0.0;60;2.51;0.0;CHEAPEST;0.0
668;False;Lanches;6.9;40;3.49;15.9;MODERATE;0.0
670;False;Pizza;6.99;36;2.41;20.0;MODERATE;0.0
671;False;Carnes;7.99;55;4.73;20.0;MODERATE;0.0
672;False;Lanches;3.0;35;1.88;0.0;MODERATE;0.0
673;False;Pastel;8.99;57;4.07;20.0;CHEAPEST;0.0
674;False;Lanches;4.0;75;3.9;15.0;CHEAPEST;0.0
675;False;Lanches;0.0;50;2.9;20.0;CHEAP;0.0
676;False;Variada;11.0;65;8.83;13.0;CHEAP;0.0
677;False;Marmita;4.99;50;3.5;10.0;CHEAPEST;0.0
679;False;Pizza;0.0;35;1.82;1.0;CHEAP;0.0
680;False;Brasileira;15.49;67;6.51;20.0;CHEAP;0.0
681;False;Doces & Bolos;6.49;27;1.91;10.0;MODERATE;0.0
682;False;Brasileira;9.49;56;4.54;20.0;CHEAPEST;0.0
683;False;Sorvetes;10.49;58;4.94;20.0;CHEAPEST;0.0
684;False;Brasileira;8.0;80;5.24;9.0;CHEAPEST;0.0
685;False;Lanches;0.0;50;3.26;15.0;CHEAPEST;0.0
686;False;Lanches;9.0;45;7.98;10.0;CHEAPEST;0.0
687;False;Lanches;4.99;31;0.87;20.0;EXPENSIVE;0.0
688;False;Hambúrguer;16.49;67;6.67;20.0;MODERATE;0.0
689;False;Lanches;0.0;50;4.08;25.0;CHEAPEST;0.0
690;False;Pizza;6.49;32;1.64;20.0;CHEAPEST;0.0
691;False;Lanches;11.49;59;5.32;20.0;CHEAPEST;0.0
692;False;Hambúrguer;5.99;51;3.86;20.0;CHEAPEST;0.0
693;False;Pizza;7.99;56;4.15;20.0;MODERATE;0.0
694;False;Lanches;7.99;56;4.77;20.0;MODERATE;0.0
695;False;Doces & Bolos;5.49;32;1.18;10.0;CHEAPEST;0.0
696;False;Doces & Bolos;11.99;58;5.36;10.0;CHEAPEST;0.0
697;False;Brasileira;3.99;33;1.94;20.0;CHEAPEST;0.0
698;False;Japonesa;7.99;34;1.5;20.0;MOST_EXPENSIVE;0.0
699;False;Brasileira;3.0;50;4.04;5.0;CHEAPEST;0.0
700;False;Carnes;4.99;25;2.39;10.0;CHEAP;0.0
702;False;Bebidas;5.99;45;4.24;20.0;CHEAPEST;0.0
703;False;Lanches;8.0;40;3.91;10.0;CHEAPEST;0.0
704;False;Bebidas;12.99;64;6.8;10.0;CHEAPEST;0.0
705;False;Doces & Bolos;8.49;51;3.66;10.0;CHEAP;0.0
707;False;Açaí;3.99;30;0.75;10.0;CHEAP;0.0
708;False;Açaí;8.49;55;3.81;10.0;CHEAP;0.0
709;False;Sopas & Caldos;7.99;57;4.63;10.0;CHEAPEST;0.0
710;False;Pizza;4.99;37;2.03;20.0;MODERATE;0.0
711;False;Sorvetes;8.99;53;4.65;20.0;CHEAP;0.0
712;False;Lanches;8.49;47;3.49;20.0;MODERATE;0.0
713;False;Lanches;0.0;75;6.33;20.0;CHEAP;0.0
714;False;Lanches;12.99;61;5.29;20.0;CHEAPEST;0.0
715;False;Doces & Bolos;4.49;35;1.87;10.0;CHEAPEST;0.0
716;False;Doces & Bolos;7.49;48;3.36;10.0;CHEAPEST;0.0
717;False;Lanches;11.99;63;6.03;20.0;CHEAPEST;0.0
718;False;Lanches;8.49;52;3.56;20.0;CHEAPEST;0.0
719;False;Doces & Bolos;13.49;65;6.16;10.0;CHEAPEST;0.0
720;False;Brasileira;0.0;35;2.61;13.0;CHEAPEST;0.0
722;False;Pastel;0.0;40;1.39;10.0;CHEAPEST;0.0
723;False;Lanches;15.49;64;6.54;20.0;CHEAPEST;0.0
724;False;Padaria;5.99;46;3.06;10.0;CHEAPEST;0.0
725;False;Doces & Bolos;3.99;33;1.57;10.0;CHEAPEST;0.0
726;False;Lanches;7.99;55;4.33;20.0;CHEAPEST;0.0
728;False;Bebidas;4.0;60;9.33;15.0;MODERATE;0.0
729;False;Marmita;4.49;34;1.67;10.0;CHEAPEST;0.0
730;False;Lanches;5.49;35;1.57;20.0;MODERATE;0.0
731;False;Brasileira;2.5;40;1.84;2.0;CHEAPEST;0.0
732;False;Argentina;0.0;20;0.68;0.0;CHEAPEST;0.0
733;False;Lanches;11.99;67;6.9;20.0;CHEAPEST;0.0
734;False;Doces & Bolos;8.49;51;3.95;10.0;CHEAPEST;0.0
735;False;Pastel;12.99;63;6.19;20.0;CHEAPEST;0.0
736;False;Hambúrguer;0.0;36;1.91;27.9;CHEAPEST;0.0
737;False;Lanches;11.99;62;5.23;20.0;CHEAPEST;0.0
738;False;Marmita;5.99;47;3.07;10.0;CHEAPEST;0.0
739;False;Lanches;0.0;70;3.61;8.0;CHEAPEST;0.0
740;False;Lanches;0.0;80;3.76;0.0;CHEAP;0.0
741;False;Doces & Bolos;4.49;33;1.88;10.0;CHEAPEST;0.0
742;False;Padaria;7.99;57;4.03;10.0;CHEAPEST;0.0
743;False;Açaí;7.99;40;4.39;10.0;CHEAPEST;0.0
744;False;Japonesa;4.0;30;1.65;30.0;EXPENSIVE;0.0
745;False;Doces & Bolos;4.99;41;2.79;10.0;CHEAPEST;0.0
747;False;Lanches;4.99;33;0.99;20.0;CHEAPEST;0.0
748;False;Doces & Bolos;5.0;45;4.34;15.0;CHEAPEST;0.0
749;False;Doces & Bolos;4.49;35;1.61;10.0;CHEAP;0.0
750;False;Lanches;3.99;32;0.55;20.0;CHEAPEST;0.0
751;False;Lanches;11.99;59;5.07;20.0;CHEAPEST;0.0
752;False;Lanches;5.49;41;2.8;20.0;CHEAPEST;0.0
753;False;Brasileira;10.49;51;3.9;20.0;CHEAPEST;0.0
754;False;Lanches;5.49;37;1.91;20.0;MODERATE;0.0
755;False;Brasileira;5.49;34;1.75;20.0;CHEAPEST;0.0
756;False;Pastel;3.99;30;0.83;20.0;CHEAPEST;0.0
757;False;Marmita;0.0;30;1.41;15.0;CHEAPEST;0.0
758;False;Açaí;13.49;63;6.12;10.0;CHEAPEST;0.0
760;False;Doces & Bolos;5.0;60;2.58;12.0;CHEAP;0.0
761;False;Lanches;9.49;56;4.94;20.0;CHEAPEST;0.0
762;False;Carnes;11.49;69;4.05;20.0;EXPENSIVE;0.0
763;False;Doces & Bolos;14.49;31;6.88;10.0;CHEAPEST;0.0
764;False;Italiana;4.99;31;1.31;20.0;CHEAP;0.0
765;False;Lanches;0.0;50;2.0;9.0;CHEAP;0.0
766;False;Doces & Bolos;6.99;35;3.84;10.0;CHEAPEST;0.0
767;False;Lanches;3.0;55;2.13;15.0;CHEAP;0.0
768;False;Pizza;7.49;25;2.58;20.0;MODERATE;0.0
769;False;Lanches;0.0;60;3.69;0.0;CHEAPEST;0.0
770;False;Lanches;9.0;80;5.83;20.0;CHEAPEST;0.0
771;False;Pizza;9.0;60;6.67;20.0;CHEAP;0.0
772;False;Hambúrguer;15.49;65;6.5;20.0;CHEAPEST;0.0
773;False;Bebidas;5.99;46;3.08;10.0;CHEAPEST;0.0
774;False;Bebidas;0.0;25;0.55;10.0;CHEAPEST;0.0
775;False;Doces & Bolos;5.99;45;3.07;10.0;CHEAPEST;0.0
776;False;Lanches;8.99;63;4.83;20.0;CHEAP;0.0
777;False;Lanches;6.99;48;3.2;20.0;CHEAP;0.0
778;False;Italiana;7.49;46;3.04;20.0;CHEAPEST;0.0
779;False;Lanches;5.49;32;1.4;20.0;CHEAPEST;0.0
780;False;Marmita;11.99;62;6.1;10.0;CHEAP;0.0
782;False;Doces & Bolos;7.99;55;4.35;10.0;CHEAPEST;0.0
783;False;Açaí;7.99;54;4.46;10.0;CHEAPEST;0.0
784;False;Saudável;4.99;36;2.46;10.0;CHEAP;0.0
785;False;Cozinha Rápida;14.49;60;5.58;10.0;CHEAP;0.0
786;False;Lanches;0.0;60;3.56;12.0;CHEAPEST;0.0
787;False;Lanches;6.0;80;6.84;15.0;CHEAPEST;0.0
788;False;Brasileira;2.0;60;7.97;5.0;CHEAPEST;0.0
789;False;Contemporânea;7.99;35;1.83;20.0;EXPENSIVE;0.0
790;False;Doces & Bolos;7.49;45;3.74;10.0;CHEAP;0.0
792;False;Lanches;12.49;61;4.69;20.0;CHEAPEST;0.0
793;False;Lanches;11.49;60;5.21;20.0;CHEAPEST;0.0
794;False;Lanches;8.0;40;4.25;10.0;CHEAPEST;0.0
795;False;Pizza;0.0;40;0.61;0.0;CHEAPEST;0.0
796;False;Japonesa;5.99;45;2.65;20.0;MODERATE;0.0
797;False;Brasileira;7.49;41;2.59;20.0;CHEAPEST;0.0
798;False;Brasileira;0.0;50;2.37;15.0;CHEAPEST;0.0
799;False;Saudável;8.49;35;2.24;10.0;EXPENSIVE;0.0
800;False;Lanches;6.49;35;2.45;20.0;CHEAPEST;0.0
801;False;Bebidas;7.0;80;5.36;8.0;CHEAPEST;0.0
802;False;Marmita;0.0;40;1.83;13.0;CHEAPEST;0.0
803;False;Doces & Bolos;5.49;35;2.05;10.0;CHEAPEST;0.0
805;False;Carnes;5.49;33;1.52;20.0;CHEAPEST;0.0
806;False;Açaí;12.49;58;5.26;10.0;CHEAPEST;0.0
807;False;Pastel;5.0;80;5.12;0.0;CHEAPEST;0.0
808;False;Italiana;8.0;90;8.1;20.0;CHEAPEST;0.0
809;False;Doces & Bolos;5.99;41;2.54;10.0;CHEAPEST;0.0
810;False;Lanches;12.49;60;5.41;20.0;CHEAPEST;0.0
811;False;Lanches;0.0;60;2.32;25.0;CHEAPEST;0.0
812;False;Marmita;11.99;63;6.45;10.0;CHEAPEST;0.0
813;False;Brasileira;10.49;40;4.09;20.0;CHEAPEST;0.0
814;False;Brasileira;5.49;36;2.02;20.0;CHEAPEST;0.0
815;False;Lanches;11.99;63;5.49;20.0;CHEAPEST;0.0
816;False;Lanches;13.0;80;5.94;20.0;CHEAP;0.0
817;False;Lanches;3.9;45;3.73;15.0;CHEAP;0.0
818;False;Japonesa;13.49;64;5.25;20.0;CHEAP;0.0
819;False;Variada;6.99;50;3.99;20.0;CHEAPEST;0.0
820;False;Pizza;11.99;63;6.1;20.0;CHEAPEST;0.0
821;False;Bebidas;7.99;50;6.93;30.0;CHEAPEST;0.0
